------------------------------------------------------------
Server listening on TCP port 8000 with pid 5061
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  4] local 192.168.0.12 port 8000 connected with 192.168.0.11 port 49153
[ ID] Interval        Transfer    Bandwidth       Reads   Dist(bin=16.0K)
[  4] 23.10-23.20 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 23.20-23.30 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 23.30-23.40 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 23.40-23.50 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 23.50-23.60 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 23.60-23.70 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 23.70-23.80 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 23.80-23.90 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 23.90-24.00 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 24.00-24.10 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 24.10-24.20 sec   127 KBytes  10.4 Mbits/sec  7    3:4:0:0:0:0:0:0
[  4] 24.20-24.30 sec  12.3 KBytes  1.01 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 24.30-24.40 sec  2.25 MBytes   189 Mbits/sec  137    39:98:0:0:0:0:0:0
[  4] 24.40-24.50 sec  3.06 MBytes   257 Mbits/sec  182    41:140:1:0:0:0:0:0
[  4] 24.50-24.60 sec  3.15 MBytes   264 Mbits/sec  189    45:144:0:0:0:0:0:0
[  4] 24.60-24.70 sec  3.28 MBytes   275 Mbits/sec  192    36:155:1:0:0:0:0:0
[  4] 24.70-24.80 sec  3.32 MBytes   279 Mbits/sec  197    48:149:0:0:0:0:0:0
